16.871, 16.427, 126.966
18.789, 15.863, 126.994
20.708, 15.298, 126.95
22.627, 14.736, 126.777
24.55, 14.187, 126.423
26.482, 13.67, 125.18
28.433, 13.229, 123.566
30.406, 12.905, 121.93
32.392, 12.671, 120.272
34.382, 12.471, 118.591
36.373, 12.278, 116.885
38.363, 12.081, 115.155
40.353, 11.876, 113.398
42.328, 11.572, 111.614
43.805, 10.577, 110
42.163, 9.494, 123.782
40.285, 8.808, 125.386
38.371, 8.226, 126.065
36.441, 7.702, 126.403
34.502, 7.214, 126.591
32.556, 6.751, 126.704
30.606, 6.307, 126.745
28.653, 5.878, 126.806
26.697, 5.461, 126.849
24.738, 5.055, 126.867
22.778, 4.656, 126.896
20.817, 4.265, 126.91
18.855, 3.879, 126.834
16.892, 3.497, 125.241
14.928, 3.118, 123.627
12.964, 2.738, 121.992
11.013, 2.301, 120.335
10.351, 1.457, 119.437
12.334, 1.209, 125.536
14.331, 1.089, 126.527
16.329, 1.009, 126.757
18.328, 0.95, 126.883
20.328, 0.901, 126.926
22.327, 0.858, 126.991
24.327, 0.816, 126.983
26.326, 0.774, 126.936
28.326, 0.729, 126.801
30.325, 0.68, 125.207
32.324, 0.623, 123.593
34.323, 0.558, 121.957
36.322, 0.482, 120.3
38.32, 0.392, 118.619
40.317, 0.284, 116.914
42.313, 0.153, 115.183
44.306, -0.006, 113.427
46.294, -0.223, 111.642
47.996, -0.848, 110
46.118, -1.483, 124.98
44.158, -1.878, 126.612
42.19, -2.234, 126.91
40.219, -2.576, 126.995
38.249, -2.916, 126.89
36.278, -3.26, 126.847
34.31, -3.612, 126.81
32.343, -3.975, 126.741
30.379, -4.352, 126.706
28.417, -4.744, 126.67
26.46, -5.154, 126.63
24.507, -5.585, 126.587
22.559, -6.04, 125.26
20.619, -6.524, 123.646
18.686, -7.038, 122.011
16.763, -7.587, 120.354
14.851, -8.175, 118.674
12.955, -8.809, 116.97
11.08, -9.505, 115.241
9.23, -10.266, 113.485
7.415, -11.103, 111.702
6.289, -12.608, 110
7.641, -13.887, 116.366
9.599, -14.277, 124.007
11.593, -14.429, 125.6
13.592, -14.477, 126.114
15.592, -14.469, 126.546
17.592, -14.425, 126.717
19.591, -14.359, 126.783
21.589, -14.28, 126.886
23.587, -14.193, 125.347
25.585, -14.103, 123.735
27.583, -14.012, 122.102
29.581, -13.925, 120.446
31.579, -13.842, 118.767
33.578, -13.767, 117.064
35.577, -13.701, 115.336
37.576, -13.658, 113.582
39.574, -13.731, 111.801
41.519, -14.149, 110
42.441, -15.732, 110
41.755, -17.602, 124.564
40.788, -19.352, 126.646
39.777, -21.078, 126.455
38.779, -22.812, 126.006
37.827, -24.57, 125.863
36.926, -26.355, 125.673
36.099, -28.176, 125.611
35.343, -30.028, 125.567
34.663, -31.908, 125.538
34.065, -33.816, 125.522
33.551, -35.749, 125.52
33.126, -37.703, 125.551
32.786, -39.674, 125.584
32.533, -41.658, 125.584
32.366, -43.651, 125.626
32.283, -45.649, 125.677
32.279, -47.649, 125.735
32.35, -49.647, 125.799
32.491, -51.642, 125.867
32.695, -53.631, 125.938
32.982, -55.61, 125.938
33.331, -57.579, 126.01
33.73, -59.539, 126.082
34.186, -61.486, 125.098
35.093, -62.943, 123.712
37.089, -63.049, 123.614
39.085, -62.95, 123.536
41.061, -62.647, 123.554
42.995, -62.142, 123.689
44.869, -61.448, 123.794
46.666, -60.572, 124.044
48.38, -59.544, 124.178
49.995, -58.365, 124.439
51.521, -57.074, 124.672
52.939, -55.663, 124.773
54.266, -54.168, 124.938
55.489, -52.586, 125.002
56.619, -50.936, 125.088
57.648, -49.222, 125.109
58.579, -47.452, 125.106
59.411, -45.634, 123.729
60.132, -43.769, 122.096
60.745, -41.866, 120.441
61.235, -39.927, 118.762
61.578, -37.957, 117.06
61.755, -35.966, 115.332
61.724, -33.967, 113.579
61.419, -31.993, 111.8
60.682, -30.147, 110
59.06, -30.307, 117.082
57.919, -31.945, 125.493
56.951, -33.695, 126.226
56.03, -35.47, 126.999
55.114, -37.248, 126.595
54.184, -39.019, 126.447
53.231, -40.778, 126.315
52.245, -42.517, 126.067
51.212, -44.23, 125.94
50.132, -45.913, 125.805
48.997, -47.559, 125.659
47.801, -49.162, 125.5
46.538, -50.712, 125.326
45.197, -52.196, 124.932
43.771, -53.598, 124.715
42.261, -54.908, 124.492
40.663, -56.109, 124.272
38.978, -57.184, 124.069
37.209, -58.114, 123.74
35.363, -58.881, 122.107
33.451, -59.465, 120.452
31.489, -59.85, 118.774
29.5, -60.047, 117.072
27.501, -60.06, 115.345
25.509, -59.901, 113.592
23.534, -59.585, 111.811
21.589, -59.121, 110
20.63, -58.844, 0
20.63, -58.844, 0
1.416, -53.295, 0
endData
100.4
127
200
-63.545, -47.482, -33.844, -20.609, 0.802, -80.629, -10.608, 38.794
-10.608, 38.794, -24.046, 41.33, -16.676, 29.029, -21.674, 30.041
-21.674, 30.041, -37.301, 28.143, -65.287, 39.221, -39.348, 58.328
-39.348, 58.328, 80.988, 63.263, 57.326, 43.397, 59.477, 29.857
59.477, 29.857, 58.338, 34.792, -3.285, 50.609, 15.949, 16.698
15.949, 16.698, 30.627, 12.395, 26.831, 13.281, 40.243, 11.889
40.243, 11.889, 53.656, 10.497, 26.325, 5.309, 13.165, 2.779
13.165, 2.779, 0.005, 0.248, 28.729, 1.387, 44.293, -0.005
44.293, -0.005, 59.857, -1.397, 23.161, -2.915, 6.838, -11.393
6.838, -11.393, 3.168, -16.075, 18.353, -14.177, 36.574, -13.671
36.574, -13.671, 54.795, -13.165, 23.92, -23.92, 34.549, -62.893
34.549, -62.893, 53.53, -65.298, 64.665, -40.623, 61.122, -31.006
61.122, -31.006, 57.579, -21.39, 50.746, -68.208, 20.63, -58.844
#PATH.JERRYIO-DATA {"appVersion":"0.6.0","format":"LemLib v0.4.x (inch, byte-voltage)","gc":{"robotWidth":13,"robotHeight":13.5,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":0.7750015500031,"fieldImage":{"displayName":"VRC 2024 - Over Under","signature":"VRC 2024 - Over Under","origin":{"__type":"built-in"}}},"paths":[{"segments":[{"controls":[{"uid":"Rq7LVs8jNP","x":-63.54544259853471,"y":-47.48228620240272,"lock":false,"visible":true,"heading":62,"__type":"end-point"},{"uid":"5c234bX4kk","x":-33.84375718681897,"y":-20.609332734659905,"lock":false,"visible":true,"__type":"control"},{"uid":"gpc9vOpX4m","x":0.8021295029023143,"y":-80.6293128425435,"lock":false,"visible":true,"__type":"control"},{"uid":"g2P6LpNo0b","x":-10.60774478989849,"y":38.794038088771586,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"s4LSfQLPGp"},{"controls":[{"uid":"g2P6LpNo0b","x":-10.60774478989849,"y":38.794038088771586,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"vfND3V6YdH","x":-24.046041179197218,"y":41.32956570939399,"lock":false,"visible":true,"__type":"control"},{"uid":"Rq6CxSMDXt","x":-16.675522689742674,"y":29.028644178483553,"lock":false,"visible":true,"__type":"control"},{"uid":"VwVrEfTYvL","x":-21.673690101080286,"y":30.04093124913421,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"5Hhglz76C1"},{"controls":[{"uid":"VwVrEfTYvL","x":-21.673690101080286,"y":30.04093124913421,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"RukybrMajH","x":-37.3008717542498,"y":28.142892991664233,"lock":false,"visible":true,"__type":"control"},{"uid":"YYPQTJpHVS","x":-65.28745462161407,"y":39.221062552359676,"lock":false,"visible":true,"__type":"control"},{"uid":"kjzcrSU6Kq","x":-39.34759843619101,"y":58.32798101089081,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Ikp6bnElUM"},{"controls":[{"uid":"kjzcrSU6Kq","x":-39.34759843619101,"y":58.32798101089081,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"YCt2GsAxgo","x":80.98802708740574,"y":63.26288048031276,"lock":false,"visible":true,"__type":"control"},{"uid":"VXIC7vObDu","x":57.325816810946655,"y":43.39674671879362,"lock":false,"visible":true,"__type":"control"},{"uid":"Kt3ZQInSDT","x":59.4769268360793,"y":29.85740714884111,"lock":false,"visible":true,"heading":180,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"DiS7ypDhon"},{"controls":[{"uid":"Kt3ZQInSDT","x":59.4769268360793,"y":29.85740714884111,"lock":false,"visible":true,"heading":180,"__type":"end-point"},{"uid":"c9uCsL2Hsf","x":58.33810388159731,"y":34.79230661826304,"lock":false,"visible":true,"__type":"control"},{"uid":"eR4AHeJzbU","x":-3.2848715442613843,"y":50.60929209717956,"lock":false,"visible":true,"__type":"control"},{"uid":"mR1C0yqtYH","x":15.948582798101084,"y":16.69767523038258,"lock":false,"visible":true,"heading":100,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"XMSiOYR3rE"},{"controls":[{"uid":"mR1C0yqtYH","x":15.948582798101084,"y":16.69767523038258,"lock":false,"visible":true,"heading":100,"__type":"end-point"},{"uid":"SYOyNQS88c","x":30.626745322535598,"y":12.395455180117288,"lock":false,"visible":true,"__type":"control"},{"uid":"cTkLdHqUNc","x":26.830668807595636,"y":13.281206366936612,"lock":false,"visible":true,"__type":"control"},{"uid":"bAeRHjv2RA","x":40.24347249371683,"y":11.889311644791961,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"KzAeBUTsaF"},{"controls":[{"uid":"bAeRHjv2RA","x":40.24347249371683,"y":11.889311644791961,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"k28v5gl1N7","x":53.656276179838024,"y":10.49741692264731,"lock":false,"visible":true,"__type":"control"},{"uid":"m72PQi8Lkv","x":26.324525272270307,"y":5.309445685562691,"lock":false,"visible":true,"__type":"control"},{"uid":"YtYKVjzuZ3","x":13.16479335381178,"y":2.7787280089360555,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"8WkdrliNII"},{"controls":[{"uid":"YtYKVjzuZ3","x":13.16479335381178,"y":2.7787280089360555,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"6AmIzYeBYc","x":0.005061435353251653,"y":0.24801033230941982,"lock":false,"visible":true,"__type":"control"},{"uid":"WMb40rLqDq","x":28.728707065065617,"y":1.3868332867914035,"lock":false,"visible":true,"__type":"control"},{"uid":"bDXFJATkqV","x":44.29262077631945,"y":-0.005061435353248677,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"uoZeOaDkaM"},{"controls":[{"uid":"bDXFJATkqV","x":44.29262077631945,"y":-0.005061435353248677,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"plzq1cWxOZ","x":59.856534487573285,"y":-1.3969561574979008,"lock":false,"visible":true,"__type":"control"},{"uid":"DPxmjJkM5J","x":23.161128176487004,"y":-2.915386763473885,"lock":false,"visible":true,"__type":"control"},{"uid":"25zZl9QVQt","x":6.837999162245178,"y":-11.39329098017313,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Rf9WiEKOX6"},{"controls":[{"uid":"25zZl9QVQt","x":6.837999162245178,"y":-11.39329098017313,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"CBqS1M2B7v","x":3.168458531136549,"y":-16.075118681932416,"lock":false,"visible":true,"__type":"control"},{"uid":"OHvUqCOxvs","x":18.352764590896392,"y":-14.177080424462433,"lock":false,"visible":true,"__type":"control"},{"uid":"IuawpO3DNU","x":36.573931862608205,"y":-13.670936889137106,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"zIxnMFJHsn"},{"controls":[{"uid":"IuawpO3DNU","x":36.573931862608205,"y":-13.670936889137106,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"veopBUFpEC","x":54.79509913432002,"y":-13.16479335381178,"lock":false,"visible":true,"__type":"control"},{"uid":"ryMTTxXwMk","x":23.920343479475,"y":-23.920343479475005,"lock":false,"visible":true,"__type":"control"},{"uid":"1uHlpNxLxj","x":34.54935772130689,"y":-62.893395699525264,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"5oMY6omE2J"},{"controls":[{"uid":"1uHlpNxLxj","x":34.54935772130689,"y":-62.893395699525264,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"14mAvrzKmo","x":53.52974029600669,"y":-65.29757749232057,"lock":false,"visible":true,"__type":"control"},{"uid":"HSyKtma3OV","x":64.66489807316393,"y":-40.623080145210835,"lock":false,"visible":true,"__type":"control"},{"uid":"5gdQ4epEHD","x":61.12189332588662,"y":-31.006352974029593,"lock":false,"visible":true,"heading":0,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"YEceUNssGx"},{"controls":[{"uid":"5gdQ4epEHD","x":61.12189332588662,"y":-31.006352974029593,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"IiFkwgQLk8","x":57.57888857860932,"y":-21.389625802848357,"lock":false,"visible":true,"__type":"control"},{"uid":"BafuH7pa9G","x":50.745950851717424,"y":-68.2079028204412,"lock":false,"visible":true,"__type":"control"},{"uid":"ppkDfYn3W6","x":20.630410499860368,"y":-58.844247416922634,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ljOOfxuPUg"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":110,"to":127},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":100.4},"name":"Path","uid":"76ONeo7qNK","lock":false,"visible":true}]}
